0.02999,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,-0.00014,-0.00052,0.00061,0.00182,-0.00122,0.00038,-0.00027,-0.00222,-0.00150,0.02218,0.03255,-0.02146,0.00437,0.01302,0.03554,-2.75271,-2.17550,21.20559,2.98788,-0.07936,0.24397,0.00158,-2.76334,-2.14856,21.24774,2.99256,-0.07813,0.27646,0.00133,-1.42732,-0.91131,3.63869,1.23965,-0.57401,0.25843,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6,7,-0.00004,0.00002,0.00003,0.00005,0.00002,-0.00000,0.00006
0.03100,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,-0.00013,0.00030,0.00035,0.00173,-0.00152,0.00058,-0.00077,-0.00205,0.01071,0.01793,0.03077,-0.02566,0.00728,0.00534,0.03554,-2.75271,-2.17550,21.20559,2.98788,-0.07936,0.24397,0.00209,-2.76318,-2.14896,21.24710,2.99249,-0.07815,0.27597,-0.00311,-1.42838,-0.92673,3.63315,1.23882,-0.57410,0.25864,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6,7,-0.00004,0.00003,0.00003,0.00005,0.00002,-0.00000,0.00006
0.03301,0.00034,-0.78150,0.00095,-2.36216,0.77861,0.79025,0.77882,0.00057,0.00158,0.00090,0.00101,-0.00000,0.00037,0.00063,0.00851,0.02966,0.02570,0.01911,-0.00216,0.00391,0.02618,0.00777,-2.80032,-2.19931,21.23336,2.99429,-0.06013,0.22475,0.00226,-2.76429,-2.15048,21.24669,2.99254,-0.07760,0.27443,-0.00117,-1.44687,-0.92577,3.64015,1.23706,-0.57393,0.25508,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6,7,-0.00001,0.00009,0.00006,0.00002,-0.00000,-0.00004,0.00010
0.03400,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,0.00099,-0.00045,-0.00069,0.00040,-0.00008,0.00037,-0.00196,0.01481,-0.00122,0.00149,0.00956,-0.00323,0.00395,-0.01316,0.00777,-2.72891,-2.14773,21.23336,2.99429,-0.06654,0.28242,0.00235,-2.76377,-2.15044,21.24649,2.99257,-0.07744,0.27455,-0.00379,-1.46647,-0.93150,3.65352,1.23820,-0.57420,0.25902,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,0.00002,-0.00002,-0.00000,-0.00001,0.00001,-0.00003,-0.00001
0.03500,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,-0.00042,0.00078,0.00059,0.00003,-0.00005,-0.00035,-0.00083,-0.00654,0.01717,0.02064,0.00399,-0.00284,-0.00696,0.00411,0.05934,-2.77652,-2.14773,21.23336,3.00070,-0.06013,0.26961,0.00320,-2.76396,-2.15040,21.24629,2.99269,-0.07718,0.27447,-0.00076,-1.43775,-0.91871,3.64638,1.23806,-0.57198,0.25728,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6,7,-0.00005,0.00002,0.00003,0.00001,-0.00000,-0.00004,0.00001
0.03600,0.00033,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,-0.00012,0.00043,0.00153,-0.00024,0.00023,-0.00062,-0.00057,-0.00209,0.01162,0.03447,-0.00015,0.00152,-0.01092,0.00793,0.05934,-2.77652,-2.14773,21.23336,3.00070,-0.06013,0.26961,0.00404,-2.76415,-2.15036,21.24610,2.99281,-0.07692,0.27440,0.00271,-1.46150,-0.92890,3.65887,1.23895,-0.57197,0.25685,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00006,0.00001,0.00004,0.00002,0.00000,-0.00004,0.00001
0.03700,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,0.00097,0.00039,0.00109,0.00037,0.00105,0.00006,0.00066,0.01434,0.01086,0.02740,0.00899,0.01375,-0.00057,0.02622,0.00777,-2.77652,-2.14773,21.23336,2.98788,-0.07936,0.26320,0.00410,-2.76433,-2.15032,21.24591,2.99273,-0.07696,0.27423,-0.00247,-1.45589,-0.93918,3.65761,1.23705,-0.57217,0.25488,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00004,0.00001,0.00001,0.00002,0.00002,-0.00000,0.00002
0.03801,0.00033,-0.78151,0.00095,-2.36216,0.77860,0.79025,0.77882,-0.00048,-0.00006,0.00169,0.00112,0.00056,0.00051,0.00162,-0.00758,0.00398,0.03594,0.02002,0.00615,0.00625,0.04019,0.05934,-2.77652,-2.17550,21.20559,2.98788,-0.07936,0.26320,0.00494,-2.76452,-2.15070,21.24530,2.99266,-0.07700,0.27406,-0.00368,-1.44916,-0.93891,3.64805,1.23676,-0.57284,0.25330,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00007,0.00001,0.00003,0.00005,-0.00002,-0.00000,0.00007
0.04001,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,0.00062,-0.00040,0.00104,-0.00065,-0.00003,0.00001,0.00234,0.00912,-0.00128,0.02505,-0.00709,-0.00295,-0.00150,0.04985,0.00777,-2.75271,-2.17550,21.25716,2.98788,-0.07295,0.23115,0.00502,-2.76416,-2.15145,21.24565,2.99252,-0.07688,0.27277,-0.00189,-1.43842,-0.93950,3.64397,1.23695,-0.57201,0.25093,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00004,-0.00000,0.00003,-0.00002,0.00000,-0.00001,0.00008
0.04100,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,0.00006,-0.00038,0.00083,-0.00033,-0.00006,-0.00002,0.00136,0.00066,-0.00093,0.02160,-0.00213,-0.00322,-0.00191,0.03443,0.00777,-2.75271,-2.17550,21.25716,2.98788,-0.07295,0.23115,0.00506,-2.76399,-2.15180,21.24582,2.99245,-0.07682,0.27216,-0.00221,-1.44195,-0.93620,3.65707,1.23864,-0.57138,0.25177,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00005,-0.00001,0.00003,-0.00001,0.00002,-0.00001,0.00007
